player_name,player_id,team,position,PTS,REB,AST,STL,BLK,TO,FG_PCT,FT_PCT,THREE_PM,USG_PCT,ast_pg,blk_pg,stl_pg,threepm_pg,context_neutral_source,league_avg_PTS,team_avg_PTS,context_delta_PTS,context_neutral_PTS,context_neutral_delta_PTS,context_neutral_ratio_PTS,league_avg_REB,team_avg_REB,context_delta_REB,context_neutral_REB,context_neutral_delta_REB,context_neutral_ratio_REB,league_avg_AST,team_avg_AST,context_delta_AST,context_neutral_AST,context_neutral_delta_AST,context_neutral_ratio_AST,league_avg_STL,team_avg_STL,context_delta_STL,context_neutral_STL,context_neutral_delta_STL,context_neutral_ratio_STL,league_avg_BLK,team_avg_BLK,context_delta_BLK,context_neutral_BLK,context_neutral_delta_BLK,context_neutral_ratio_BLK,league_avg_TO,team_avg_TO,context_delta_TO,context_neutral_TO,context_neutral_delta_TO,context_neutral_ratio_TO,league_avg_FG_PCT,team_avg_FG_PCT,context_delta_FG_PCT,context_neutral_FG_PCT,context_neutral_delta_FG_PCT,context_neutral_ratio_FG_PCT,league_avg_FT_PCT,team_avg_FT_PCT,context_delta_FT_PCT,context_neutral_FT_PCT,context_neutral_delta_FT_PCT,context_neutral_ratio_FT_PCT,league_avg_THREE_PM,team_avg_THREE_PM,context_delta_THREE_PM,context_neutral_THREE_PM,context_neutral_delta_THREE_PM,context_neutral_ratio_THREE_PM,league_avg_USG_PCT,team_avg_USG_PCT,context_delta_USG_PCT,context_neutral_USG_PCT,context_neutral_delta_USG_PCT,context_neutral_ratio_USG_PCT
De'Aaron Fox,1628368,SAS,PG,19.962,4.165,5.614,1.357,0.323,2.363,0.4652,0.7946,1.964,0.5057,5.614,0.323,1.357,1.964,raw_delquant_flat_file,14.2003,8.8863125,5.3139875,22.619,2.657,1.5929,5.0968,3.6095625,1.4872375,4.9086,0.7436,0.9631,3.2608,2.0776875,1.1831125,6.2056,0.5916,1.9031,0.9439,0.64025,0.30365,1.5088,0.1518,1.5985,0.5491,0.438375,0.11072500000000002,0.3784,0.0554,0.6891,1.6469,1.095,0.5519000000000001,2.639,0.276,1.6024,0.4691,0.4674875,0.0016125000000000167,0.466,0.0008,0.9934,0.7828,0.7385375,0.04426250000000009,0.8167,0.0221,1.0433,1.6758,0.9138124999999999,0.7619875,2.345,0.381,1.3993,0.4773,0.421575,0.055725000000000025,0.5336,0.0279,1.118
Chet Holmgren,1631096,OKC,PF,16.328,8.869,2.142,0.728,1.834,1.847,0.532,0.7442,0.981,0.4987,2.142,1.834,0.728,0.981,raw_delquant_flat_file,14.2003,10.152375,4.047925000000001,18.352,2.024,1.2924,5.0968,3.7781875,1.3186125,9.5283,0.6593,1.8695,3.2608,2.4305,0.8303000000000003,2.5572,0.4152,0.7842,0.9439,0.8349375,0.10896249999999996,0.7825,0.0545,0.829,0.5491,0.4696875,0.07941250000000005,1.8737,0.0397,3.4123,1.6469,1.19125,0.4556500000000001,2.0748,0.2278,1.2598,0.4691,0.4647125,0.004387500000000044,0.5342,0.0022,1.1388,0.7828,0.774775,0.00802500000000006,0.7482,0.004,0.9558,1.6758,1.0983749999999999,0.5774250000000001,1.2697,0.2887,0.7577,0.4773,0.421575,0.055725000000000025,0.5266,0.0279,1.1033
Deni Avdija,1630166,POR,SF,19.037,6.971,4.341,0.939,0.64,2.721,0.4706,0.7868,1.53,0.5149,4.341,0.64,0.939,1.53,raw_delquant_flat_file,14.2003,9.020555555555555,5.179744444444445,21.6269,2.5899,1.523,5.0968,3.5888333333333335,1.5079666666666665,7.725,0.754,1.5157,3.2608,2.1012222222222223,1.1595777777777778,4.9208,0.5798,1.5091,0.9439,0.7107777777777778,0.23312222222222212,1.0556,0.1166,1.1183,0.5491,0.4397777777777778,0.10932222222222221,0.6947,0.0547,1.2652,1.6469,1.2561666666666667,0.3907333333333334,2.9164,0.1954,1.7708,0.4691,0.4412666666666667,0.02783333333333332,0.4845,0.0139,1.0328,0.7828,0.7468,0.03600000000000003,0.8048,0.018,1.0281,1.6758,1.005111111111111,0.6706888888888889,1.8653,0.3353,1.1131,0.4773,0.43099444444444446,0.046305555555555544,0.5381,0.0232,1.1274
Stephen Curry,201939,GSW,PG,21.051,3.806,5.611,1.121,0.352,2.592,0.4558,0.9005,3.268,0.4142,5.611,0.352,1.121,3.268,raw_delquant_flat_file,14.2003,9.445555555555556,4.754744444444444,23.4284,2.3774,1.6499,5.0968,3.606555555555556,1.490244444444444,4.5511,0.7451,0.8929,3.2608,2.3485555555555555,0.9122444444444446,6.0671,0.4561,1.8606,0.9439,0.7605555555555555,0.18334444444444442,1.2127,0.0917,1.2848,0.5491,0.41038888888888886,0.13871111111111117,0.4214,0.0694,0.7674,1.6469,1.1836111111111112,0.46328888888888886,2.8236,0.2316,1.7145,0.4691,0.46147777777777776,0.007622222222222252,0.4596,0.0038,0.9797,0.7828,0.7820055555555556,0.000794444444444431,0.9009,0.0004,1.1509,1.6758,1.1357222222222223,0.5400777777777777,3.538,0.27,2.1112,0.4773,0.39902777777777776,0.07827222222222224,0.4533,0.0391,0.9497
Pascal Siakam,1627783,IND,SF,19.976,6.654,3.48,1.001,0.516,1.876,0.494,0.7345,1.395,0.4612,3.48,0.516,1.001,1.395,raw_delquant_flat_file,14.2003,9.299555555555555,4.900744444444445,22.4264,2.4504,1.5793,5.0968,3.769944444444444,1.326855555555556,7.3174,0.6634,1.4357,3.2608,2.2429444444444444,1.0178555555555557,3.9889,0.5089,1.2233,0.9439,0.6926111111111112,0.2512888888888888,1.1266,0.1256,1.1936,0.5491,0.4008333333333333,0.1482666666666667,0.5901,0.0741,1.0747,1.6469,1.1437777777777778,0.5031222222222222,2.1276,0.2516,1.2919,0.4691,0.4635222222222223,0.005577777777777737,0.4968,0.0028,1.059,0.7828,0.7666499999999999,0.01615000000000011,0.7426,0.0081,0.9486,1.6758,0.973388888888889,0.702411111111111,1.7462,0.3512,1.042,0.4773,0.41789444444444446,0.059405555555555545,0.4909,0.0297,1.0285
Ivica Zubac,1627826,IND,C,15.546,10.586,2.489,0.602,1.182,1.833,0.5724,0.7259,0.212,0.4957,2.489,1.182,0.602,0.212,raw_delquant_flat_file,14.2003,9.299555555555555,4.900744444444445,17.9964,2.4504,1.2673,5.0968,3.769944444444444,1.326855555555556,11.2494,0.6634,2.2071,3.2608,2.2429444444444444,1.0178555555555557,2.9979,0.5089,0.9194,0.9439,0.6926111111111112,0.2512888888888888,0.7276,0.1256,0.7708,0.5491,0.4008333333333333,0.1482666666666667,1.2561,0.0741,2.2876,1.6469,1.1437777777777778,0.5031222222222222,2.0846,0.2516,1.2658,0.4691,0.4635222222222223,0.005577777777777737,0.5752,0.0028,1.2262,0.7828,0.7666499999999999,0.01615000000000011,0.734,0.0081,0.9377,1.6758,0.973388888888889,0.702411111111111,0.5632,0.3512,0.3361,0.4773,0.41789444444444446,0.059405555555555545,0.5254,0.0297,1.1008
Josh Giddey,1630581,CHI,PG,16.058,6.36,6.516,1.09,0.467,2.764,0.4536,0.7888,1.623,0.5335,6.516,0.467,1.09,1.623,raw_delquant_flat_file,14.2003,8.785941176470587,5.4143588235294136,18.7652,2.7072,1.3215,5.0968,3.5295882352941175,1.5672117647058825,7.1436,0.7836,1.4016,3.2608,2.0900588235294117,1.1707411764705884,7.1014,0.5854,2.1778,0.9439,0.6158823529411765,0.3280176470588234,1.254,0.164,1.3285,0.5491,0.38964705882352946,0.15945294117647058,0.5467,0.0797,0.9956,1.6469,1.1739411764705883,0.47295882352941176,3.0005,0.2365,1.8219,0.4691,0.4611058823529412,0.007994117647058818,0.4576,0.004,0.9755,0.7828,0.7538823529411764,0.028917647058823603,0.8033,0.0145,1.0262,1.6758,0.949,0.7268,1.9864,0.3634,1.1853,0.4773,0.4102058823529412,0.0670941176470588,0.567,0.0335,1.1879
Lauri Markkanen,1628374,UTA,PF,20.865,6.829,2.33,0.961,0.522,1.667,0.4667,0.8512,2.214,0.4964,2.33,0.522,0.961,2.214,raw_delquant_flat_file,14.2003,11.249888888888888,2.950411111111112,22.3402,1.4752,1.5732,5.0968,4.457277777777778,0.6395222222222223,7.1488,0.3198,1.4026,3.2608,2.645388888888889,0.6154111111111114,2.6377,0.3077,0.8089,0.9439,0.8517222222222222,0.0921777777777778,1.0071,0.0461,1.067,0.5491,0.4432222222222222,0.10587777777777785,0.5749,0.0529,1.047,1.6469,1.4776666666666667,0.16923333333333335,1.7516,0.0846,1.0636,0.4691,0.45565000000000005,0.013449999999999962,0.4734,0.0067,1.0092,0.7828,0.7633666666666667,0.019433333333333302,0.8609,0.0097,1.0998,1.6758,1.2035,0.47229999999999994,2.4502,0.2362,1.4621,0.4773,0.4321166666666667,0.0451833333333333,0.519,0.0226,1.0874
Julius Randle,203944,MIN,PF,19.005,7.027,4.196,0.95,0.395,2.501,0.4758,0.7937,1.386,0.4561,4.196,0.395,0.95,1.386,raw_delquant_flat_file,14.2003,9.3915,4.8088,21.4094,2.4044,1.5077,5.0968,3.598375,1.4984250000000001,7.7762,0.7492,1.5257,3.2608,2.197875,1.0629250000000003,4.7275,0.5315,1.4498,0.9439,0.7104375,0.2334624999999999,1.0667,0.1167,1.1301,0.5491,0.429875,0.11922500000000003,0.4546,0.0596,0.8279,1.6469,1.16025,0.48665,2.7443,0.2433,1.6663,0.4691,0.4592625,0.009837499999999999,0.4807,0.0049,1.0247,0.7828,0.7549875,0.027812500000000018,0.8076,0.0139,1.0317,1.6758,1.0204374999999999,0.6553625000000001,1.7137,0.3277,1.0226,0.4773,0.42216875,0.05513125000000002,0.4837,0.0276,1.0134
Cooper Flagg,1642843,DAL,SF,18.284,6.38,3.628,1.108,0.886,2.178,0.4594,0.7937,1.132,0.5047,3.628,0.886,1.108,1.132,raw_delquant_flat_file,14.2003,9.4712,4.729100000000001,20.6486,2.3646,1.4541,5.0968,3.9284,1.1684,6.9642,0.5842,1.3664,3.2608,2.088,1.1728,4.2144,0.5864,1.2924,0.9439,0.6827500000000001,0.2611499999999999,1.2386,0.1306,1.3122,0.5491,0.4574,0.09170000000000006,0.9318,0.0458,1.697,1.6469,1.1912,0.4557,2.4058,0.2278,1.4608,0.4691,0.463675,0.005425000000000013,0.4621,0.0027,0.9851,0.7828,0.755695,0.027105000000000046,0.8073,0.0136,1.0313,1.6758,0.893,0.7827999999999999,1.5234,0.3914,0.9091,0.4773,0.41499499999999995,0.062305000000000055,0.5359,0.0312,1.1228
Jaren Jackson Jr.,1628991,UTA,PF,19.233,6.161,2.436,1.121,1.198,2.161,0.4712,0.7882,1.584,0.4956,2.436,1.198,1.121,1.584,raw_delquant_flat_file,14.2003,11.249888888888888,2.950411111111112,20.7082,1.4752,1.4583,5.0968,4.457277777777778,0.6395222222222223,6.4808,0.3198,1.2715,3.2608,2.645388888888889,0.6154111111111114,2.7437,0.3077,0.8414,0.9439,0.8517222222222222,0.0921777777777778,1.1671,0.0461,1.2365,0.5491,0.4432222222222222,0.10587777777777785,1.2509,0.0529,2.2781,1.6469,1.4776666666666667,0.16923333333333335,2.2456,0.0846,1.3635,0.4691,0.45565000000000005,0.013449999999999962,0.4779,0.0067,1.0188,0.7828,0.7633666666666667,0.019433333333333302,0.7979,0.0097,1.0193,1.6758,1.2035,0.47229999999999994,1.8202,0.2362,1.0862,0.4773,0.4321166666666667,0.0451833333333333,0.5182,0.0226,1.0857
Jalen Duren,1631105,DET,C,15.886,10.181,2.236,0.754,1.089,1.953,0.5954,0.7191,0.139,0.4913,2.236,1.089,0.754,0.139,raw_delquant_flat_file,14.2003,8.7513125,5.448987500000001,18.6105,2.7245,1.3106,5.0968,3.5715,1.5253,10.9436,0.7626,2.1472,3.2608,2.12,1.1408,2.8064,0.5704,0.8606,0.9439,0.7265625,0.21733749999999996,0.8627,0.1087,0.914,0.5491,0.4360625,0.11303750000000001,1.1455,0.0565,2.0861,1.6469,1.1275,0.5194000000000001,2.2127,0.2597,1.3436,0.4691,0.45863750000000003,0.010462499999999986,0.6006,0.0052,1.2803,0.7828,0.7500125,0.03278750000000008,0.7355,0.0164,0.9396,1.6758,0.86675,0.8090499999999999,0.5435,0.4045,0.3243,0.4773,0.41046875,0.06683125000000001,0.5247,0.0334,1.0993
Brandon Ingram,1627742,TOR,SF,19.671,6.024,3.863,0.905,0.647,2.502,0.4746,0.8054,1.622,0.4964,3.863,0.647,0.905,1.622,raw_delquant_flat_file,14.2003,9.236749999999999,4.9635500000000015,22.1528,2.4818,1.56,5.0968,3.6478125,1.4489874999999999,6.7485,0.7245,1.3241,3.2608,2.18275,1.0780500000000002,4.402,0.539,1.35,0.9439,0.678875,0.26502499999999996,1.0375,0.1325,1.0992,0.5491,0.401625,0.14747500000000002,0.7207,0.0737,1.3125,1.6469,1.1529375,0.4939625000000001,2.749,0.247,1.6692,0.4691,0.4618875,0.007212500000000011,0.4782,0.0036,1.0194,0.7828,0.7451625,0.0376375000000001,0.8242,0.0188,1.0529,1.6758,0.855875,0.8199249999999999,2.032,0.41,1.2126,0.4773,0.43621875,0.041081250000000014,0.5169,0.0205,1.083
Jimmy Butler III,202710,GSW,SF,17.919,5.956,4.401,1.244,0.397,1.75,0.4943,0.8382,0.929,0.4524,4.401,0.397,1.244,0.929,raw_delquant_flat_file,14.2003,9.445555555555556,4.754744444444444,20.2964,2.3774,1.4293,5.0968,3.606555555555556,1.490244444444444,6.7011,0.7451,1.3148,3.2608,2.3485555555555555,0.9122444444444446,4.8571,0.4561,1.4895,0.9439,0.7605555555555555,0.18334444444444442,1.3357,0.0917,1.4151,0.5491,0.41038888888888886,0.13871111111111117,0.4664,0.0694,0.8494,1.6469,1.1836111111111112,0.46328888888888886,1.9816,0.2316,1.2032,0.4691,0.46147777777777776,0.007622222222222252,0.4981,0.0038,1.0618,0.7828,0.7820055555555556,0.000794444444444431,0.8386,0.0004,1.0713,1.6758,1.1357222222222223,0.5400777777777777,1.199,0.27,0.7155,0.4773,0.39902777777777776,0.07827222222222224,0.4915,0.0391,1.0298
Franz Wagner,1630532,ORL,SF,19.638,5.939,3.456,1.077,0.537,1.983,0.4725,0.8143,1.377,0.5067,3.456,0.537,1.077,1.377,raw_delquant_flat_file,14.2003,9.959933333333334,4.240366666666667,21.7582,2.1202,1.5322,5.0968,3.8836,1.2132,6.5456,0.6066,1.2843,3.2608,2.1512666666666664,1.1095333333333337,4.0108,0.5548,1.23,0.9439,0.7268000000000001,0.21709999999999985,1.1855,0.1085,1.256,0.5491,0.4478,0.10130000000000006,0.5876,0.0506,1.0701,1.6469,1.2436666666666667,0.40323333333333333,2.1846,0.2016,1.3265,0.4691,0.45659333333333335,0.012506666666666666,0.4788,0.0063,1.0207,0.7828,0.7623666666666666,0.020433333333333414,0.8245,0.0102,1.0533,1.6758,0.9354666666666667,0.7403333333333333,1.7472,0.3702,1.0426,0.4773,0.43374666666666667,0.04355333333333333,0.5285,0.0218,1.1073
Rudy Gobert,203497,MIN,C,13.28,10.753,1.986,0.758,1.602,1.602,0.5848,0.6464,0.155,0.4805,1.986,1.602,0.758,0.155,raw_delquant_flat_file,14.2003,9.3915,4.8088,15.6844,2.4044,1.1045,5.0968,3.598375,1.4984250000000001,11.5022,0.7492,2.2567,3.2608,2.197875,1.0629250000000003,2.5175,0.5315,0.772,0.9439,0.7104375,0.2334624999999999,0.8747,0.1167,0.9267,0.5491,0.429875,0.11922500000000003,1.6616,0.0596,3.026,1.6469,1.16025,0.48665,1.8453,0.2433,1.1205,0.4691,0.4592625,0.009837499999999999,0.5897,0.0049,1.2571,0.7828,0.7549875,0.027812500000000018,0.6603,0.0139,0.8435,1.6758,1.0204374999999999,0.6553625000000001,0.4827,0.3277,0.288,0.4773,0.42216875,0.05513125000000002,0.5081,0.0276,1.0645
Trey Murphy III,1630530,NOP,SF,18.966,5.983,3.22,1.176,0.616,1.809,0.4637,0.8308,2.342,0.5149,3.22,0.616,1.176,2.342,raw_delquant_flat_file,14.2003,10.4724,3.7279,20.83,1.864,1.4669,5.0968,4.337199999999999,0.7596000000000007,6.3628,0.3798,1.2484,3.2608,2.329333333333333,0.9314666666666671,3.6857,0.4657,1.1303,0.9439,0.7901333333333334,0.1537666666666666,1.2529,0.0769,1.3274,0.5491,0.5034666666666666,0.045633333333333415,0.6388,0.0228,1.1634,1.6469,1.3388,0.30810000000000004,1.963,0.154,1.1919,0.4691,0.4649933333333333,0.004106666666666703,0.4658,0.0021,0.993,0.7828,0.7565666666666666,0.026233333333333442,0.8439,0.0131,1.0781,1.6758,0.9537333333333333,0.7220666666666666,2.703,0.361,1.613,0.4773,0.4297066666666666,0.047593333333333376,0.5387,0.0238,1.1286
Ja Morant,1629630,MEM,PG,18.877,3.947,6.224,1.158,0.308,2.868,0.4386,0.847,1.547,0.5226,6.224,0.308,1.158,1.547,raw_delquant_flat_file,14.2003,9.42378947368421,4.776510526315791,21.2653,2.3883,1.4975,5.0968,3.582263157894737,1.514536842105263,4.7043,0.7573,0.923,3.2608,2.3693684210526316,0.8914315789473686,6.6697,0.4457,2.0454,0.9439,0.7777894736842105,0.1661105263157895,1.2411,0.0831,1.3149,0.5491,0.3871578947368421,0.16194210526315794,0.389,0.081,0.7084,1.6469,1.2790526315789474,0.3678473684210526,3.0519,0.1839,1.8531,0.4691,0.452621052631579,0.016478947368421037,0.4468,0.0082,0.9525,0.7828,0.7797315789473684,0.003068421052631609,0.8485,0.0015,1.0839,1.6758,1.0590526315789475,0.6167473684210525,1.8554,0.3084,1.1072,0.4773,0.410321052631579,0.06697894736842103,0.5561,0.0335,1.1651
Nikola Vučević,202696,BOS,C,15.582,9.059,3.031,0.695,0.992,1.589,0.5016,0.7608,1.119,0.438,3.031,0.992,0.695,1.119,raw_delquant_flat_file,14.2003,10.554846153846153,3.6454538461538473,17.4047,1.8227,1.2257,5.0968,4.29,0.8068,9.4624,0.4034,1.8565,3.2608,2.3656923076923078,0.8951076923076924,3.4786,0.4476,1.0668,0.9439,0.6874615384615385,0.2564384615384615,0.8232,0.1282,0.8721,0.5491,0.4480769230769231,0.10102307692307694,1.0425,0.0505,1.8986,1.6469,1.1839230769230769,0.4629769230769232,1.8205,0.2315,1.1054,0.4691,0.4659153846153846,0.003184615384615397,0.5032,0.0016,1.0727,0.7828,0.764453846153846,0.018346153846154012,0.77,0.0092,0.9836,1.6758,1.2137692307692307,0.46203076923076924,1.35,0.231,0.8056,0.4773,0.4291384615384616,0.04816153846153842,0.4621,0.0241,0.9682
Austin Reaves,1630559,LAL,PG,19.496,4.33,5.271,1.103,0.339,2.454,0.4686,0.8576,2.137,0.5085,5.271,0.339,1.103,2.137,raw_delquant_flat_file,14.2003,9.564941176470587,4.635358823529414,21.8137,2.3177,1.5361,5.0968,3.6745882352941175,1.4222117647058825,5.0411,0.7111,0.9891,3.2608,2.2321764705882354,1.0286235294117647,5.7853,0.5143,1.7742,0.9439,0.6849411764705883,0.2589588235294117,1.2325,0.1295,1.3058,0.5491,0.36511764705882355,0.18398235294117649,0.431,0.092,0.7849,1.6469,1.2188823529411765,0.4280176470588235,2.668,0.214,1.62,0.4691,0.46496470588235295,0.00413529411764707,0.4707,0.0021,1.0034,0.7828,0.744035294117647,0.038764705882353034,0.877,0.0194,1.1203,1.6758,0.9627058823529412,0.7130941176470588,2.4935,0.3565,1.4879,0.4773,0.43051764705882356,0.04678235294117644,0.5319,0.0234,1.1144
Desmond Bane,1630217,ORL,PG,19.304,4.447,4.775,1.124,0.403,2.231,0.4687,0.8691,2.155,0.5085,4.775,0.403,1.124,2.155,raw_delquant_flat_file,14.2003,9.959933333333334,4.240366666666667,21.4242,2.1202,1.5087,5.0968,3.8836,1.2132,5.0536,0.6066,0.9915,3.2608,2.1512666666666664,1.1095333333333337,5.3298,0.5548,1.6345,0.9439,0.7268000000000001,0.21709999999999985,1.2326,0.1086,1.3059,0.5491,0.4478,0.10130000000000006,0.4537,0.0507,0.8263,1.6469,1.2436666666666667,0.40323333333333333,2.4326,0.2016,1.4771,0.4691,0.45659333333333335,0.012506666666666666,0.475,0.0063,1.0126,0.7828,0.7623666666666666,0.020433333333333414,0.8793,0.0102,1.1233,1.6758,0.9354666666666667,0.7403333333333333,2.5252,0.3702,1.5069,0.4773,0.43374666666666667,0.04355333333333333,0.5303,0.0218,1.111
Amen Thompson,1641708,HOU,SG,15.998,6.25,4.529,1.345,0.622,2.169,0.4983,0.7689,0.841,0.5335,4.529,0.622,1.345,0.841,raw_delquant_flat_file,14.2003,8.824733333333334,5.375566666666666,18.6858,2.6878,1.3159,5.0968,4.1628,0.9340000000000002,6.717,0.467,1.3179,3.2608,1.8478666666666668,1.4129333333333334,5.2355,0.7065,1.6056,0.9439,0.6666000000000001,0.2772999999999999,1.4836,0.1386,1.5718,0.5491,0.48633333333333334,0.06276666666666669,0.6534,0.0314,1.1899,1.6469,1.1314666666666668,0.5154333333333332,2.4267,0.2577,1.4735,0.4691,0.45740666666666663,0.011693333333333389,0.5041,0.0058,1.0746,0.7828,0.7326733333333333,0.050126666666666764,0.794,0.0251,1.0143,1.6758,0.7818666666666666,0.8939333333333334,1.288,0.447,0.7686,0.4773,0.4135466666666667,0.06375333333333333,0.5654,0.0319,1.1846
Michael Porter Jr.,1629008,BKN,SF,19.281,6.943,2.606,0.921,0.509,1.863,0.4746,0.8104,2.293,0.4982,2.606,0.509,0.921,2.293,raw_delquant_flat_file,14.2003,8.809833333333334,5.390466666666667,21.9762,2.6952,1.5476,5.0968,3.629055555555555,1.467744444444445,7.6769,0.7339,1.5062,3.2608,1.9996111111111112,1.261188888888889,3.2366,0.6306,0.9926,0.9439,0.7076666666666667,0.2362333333333333,1.0391,0.1181,1.1009,0.5491,0.4147222222222222,0.13437777777777782,0.5762,0.0672,1.0494,1.6469,1.1893333333333334,0.4575666666666667,2.0918,0.2288,1.2701,0.4691,0.4530777777777778,0.016022222222222215,0.4826,0.008,1.0288,0.7828,0.7681388888888888,0.014661111111111236,0.8177,0.0073,1.0446,1.6758,1.0036111111111112,0.6721888888888887,2.6291,0.3361,1.5689,0.4773,0.41187222222222225,0.06542777777777775,0.5309,0.0327,1.1123
Tyler Herro,1629639,MIA,PG,19.614,4.658,4.732,0.97,0.293,2.2,0.4609,0.8585,2.378,0.5226,4.732,0.293,0.97,2.378,raw_delquant_flat_file,14.2003,10.5542,3.6461000000000006,21.437,1.823,1.5096,5.0968,3.9381333333333335,1.1586666666666665,5.2373,0.5793,1.0276,3.2608,2.4346,0.8262,5.1451,0.4131,1.5779,0.9439,0.7641333333333333,0.17976666666666663,1.0599,0.0899,1.1229,0.5491,0.3908666666666667,0.15823333333333334,0.3721,0.0791,0.6777,1.6469,1.2644666666666666,0.3824333333333334,2.3912,0.1912,1.4519,0.4691,0.4581266666666667,0.010973333333333335,0.4664,0.0055,0.9942,0.7828,0.7705466666666667,0.012253333333333338,0.8646,0.0061,1.1045,1.6758,1.1222666666666667,0.5535333333333332,2.6548,0.2768,1.5842,0.4773,0.4400866666666667,0.03721333333333332,0.5412,0.0186,1.1339
Jalen Williams,1631114,OKC,SG,17.963,4.471,4.94,1.253,0.407,2.047,0.4759,0.8171,1.389,0.5178,4.94,0.407,1.253,1.389,raw_delquant_flat_file,14.2003,10.152375,4.047925000000001,19.987,2.024,1.4075,5.0968,3.7781875,1.3186125,5.1303,0.6593,1.0066,3.2608,2.4305,0.8303000000000003,5.3552,0.4152,1.6423,0.9439,0.8349375,0.10896249999999996,1.3075,0.0545,1.3852,0.5491,0.4696875,0.07941250000000005,0.4467,0.0397,0.8135,1.6469,1.19125,0.4556500000000001,2.2748,0.2278,1.3813,0.4691,0.4647125,0.004387500000000044,0.4781,0.0022,1.0192,0.7828,0.774775,0.00802500000000006,0.8211,0.004,1.0489,1.6758,1.0983749999999999,0.5774250000000001,1.6777,0.2887,1.0011,0.4773,0.421575,0.055725000000000025,0.5457,0.0279,1.1433
RJ Barrett,1629628,TOR,SG,18.915,6.132,3.539,0.869,0.519,2.126,0.4778,0.7242,1.532,0.5149,3.539,0.519,0.869,1.532,raw_delquant_flat_file,14.2003,9.236749999999999,4.9635500000000015,21.3968,2.4818,1.5068,5.0968,3.6478125,1.4489874999999999,6.8565,0.7245,1.3453,3.2608,2.18275,1.0780500000000002,4.078,0.539,1.2506,0.9439,0.678875,0.26502499999999996,1.0015,0.1325,1.061,0.5491,0.401625,0.14747500000000002,0.5927,0.0737,1.0794,1.6469,1.1529375,0.4939625000000001,2.373,0.247,1.4409,0.4691,0.4618875,0.007212500000000011,0.4814,0.0036,1.0262,0.7828,0.7451625,0.0376375000000001,0.743,0.0188,0.9492,1.6758,0.855875,0.8199249999999999,1.942,0.41,1.1588,0.4773,0.43621875,0.041081250000000014,0.5354,0.0205,1.1217
Miles Bridges,1628970,CHA,SF,18.091,6.722,3.226,0.833,0.566,1.829,0.458,0.8131,1.757,0.4964,3.226,0.566,0.833,1.757,raw_delquant_flat_file,14.2003,8.990764705882352,5.209535294117648,20.6958,2.6048,1.4574,5.0968,3.619529411764706,1.4772705882352941,7.4606,0.7386,1.4638,3.2608,1.9743529411764706,1.2864470588235295,3.8692,0.6432,1.1866,0.9439,0.615,0.32889999999999997,0.9974,0.1644,1.0567,0.5491,0.37982352941176467,0.16927647058823536,0.6506,0.0846,1.1848,1.6469,1.1689411764705882,0.4779588235294119,2.068,0.239,1.2557,0.4691,0.45489999999999997,0.014200000000000046,0.4651,0.0071,0.9915,0.7828,0.7540470588235294,0.028752941176470648,0.8275,0.0144,1.0571,1.6758,1.0884705882352943,0.5873294117647057,2.0507,0.2937,1.2237,0.4773,0.4224823529411765,0.054817647058823527,0.5238,0.0274,1.0974
Julian Reese,1642882,WAS,SF,16.423,7.368,2.954,1.127,0.805,2.186,0.4762,0.7523,1.183,0.5145,2.954,0.805,1.127,1.183,raw_delquant_flat_file,14.2003,10.083470588235295,4.116829411764705,18.4814,2.0584,1.3015,5.0968,3.858882352941176,1.2379176470588238,7.987,0.619,1.5671,3.2608,2.2964117647058826,0.9643882352941175,3.4362,0.4822,1.0538,0.9439,0.7468823529411764,0.19701764705882352,1.2255,0.0985,1.2983,0.5491,0.4805294117647059,0.0685705882352941,0.8393,0.0343,1.5285,1.6469,1.3768235294117646,0.2700764705882355,2.321,0.135,1.4093,0.4691,0.4529117647058824,0.016188235294117614,0.4843,0.0081,1.0324,0.7828,0.7613705882352941,0.02142941176470592,0.763,0.0107,0.9747,1.6758,1.0793529411764706,0.5964470588235293,1.4812,0.2982,0.8839,0.4773,0.42597058823529416,0.051329411764705846,0.5402,0.0257,1.1318
Paul George,202331,PHI,SF,16.883,5.83,3.63,1.424,0.529,1.982,0.4537,0.8161,2.054,0.4204,3.63,0.529,1.424,2.054,raw_delquant_flat_file,14.2003,9.916666666666666,4.283633333333334,19.0248,2.1418,1.3397,5.0968,3.947611111111111,1.1491888888888888,6.4046,0.5746,1.2566,3.2608,2.145888888888889,1.1149111111111112,4.1875,0.5575,1.2842,0.9439,0.7621666666666667,0.1817333333333333,1.5149,0.0909,1.6049,0.5491,0.4476111111111111,0.1014888888888889,0.5797,0.0507,1.0557,1.6469,1.2115,0.4354,2.1997,0.2177,1.3357,0.4691,0.4532722222222222,0.01582777777777783,0.4616,0.0079,0.984,0.7828,0.7502888888888889,0.03251111111111116,0.8324,0.0163,1.0634,1.6758,0.9857777777777778,0.6900222222222222,2.399,0.345,1.4316,0.4773,0.41952222222222224,0.05777777777777776,0.4493,0.0289,0.9413
